,plotid,center_lon,center_lat,shape,size_m,sample_points,flagged,flagged_reason,confidence,collection_time,analysis_duration,common_securewatch_date,total_securewatch_dates,Land Cover Elements:Water>irrigation ditch,Land Cover Elements:grass,Land Cover Elements:Water>rivers/stream,Land Cover Elements:Impervious Surface (no building),Land Cover Elements:Water>lake/ponded/container,Land Cover Elements:cultivated vegetation,Land Cover Elements:Bare Ground,Land Cover Elements:Building,Land Cover Elements:Water>treated pool,Land Cover Elements:Trees_CanopyCover,Land Cover Elements:unknown,Land Cover Elements:bush/scrub,Land Cover Elements:shadow,AOI Number
402,1032,-122.014752091705,37.2841930852789,square,100.0,100,False,,95.0,2022-06-19 06:37,477.7 secs,,0,0.0,8.0,0.0,21.0,0.0,0.0,1.0,12.0,1.0,41.0,0.0,3.0,13.0,10
403,1033,-122.014752091705,37.2886896870975,square,100.0,100,False,,90.0,2022-06-18 06:14,296.2 secs,,0,0.0,12.0,0.0,32.0,0.0,0.0,0.0,13.0,2.0,35.0,0.0,0.0,6.0,10
404,1034,-122.014752091705,37.2931862889162,square,100.0,100,False,,100.0,2022-06-18 06:17,180.3 secs,,0,0.0,9.0,0.0,49.0,0.0,0.0,0.0,18.0,0.0,19.0,0.0,1.0,4.0,10
405,1035,-122.014752091705,37.2976828907348,square,100.0,100,False,,100.0,2022-06-18 06:24,239.6 secs,,0,0.0,4.0,0.0,41.0,0.0,0.0,1.0,23.0,2.0,20.0,0.0,5.0,4.0,10
406,1036,-122.014752091705,37.3021794925534,square,100.0,100,False,,95.0,2022-06-18 06:28,204.1 secs,,0,0.0,11.0,0.0,24.0,0.0,0.0,0.0,33.0,1.0,24.0,0.0,0.0,7.0,10
629,1700,-122.051755338907,37.3170148542179,square,100.0,100,False,,100.0,2022-06-18 19:22,355.3 secs,,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,41.0,0.0,14.0,0.0,12.0,3.0,17
630,1701,-122.065888264471,37.3057733496713,square,100.0,100,False,,74.0,2022-06-18 23:13,13843.7 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,17.0,0.0,23.0,14.0,17
631,1702,-122.065888264471,37.3102699514899,square,100.0,100,False,,100.0,2022-06-18 23:17,257.4 secs,,0,0.0,3.0,0.0,32.0,0.0,0.0,3.0,28.0,0.0,25.0,0.0,5.0,4.0,17
632,1703,-122.065888264471,37.3147665533086,square,100.0,100,False,,100.0,2022-06-18 23:21,233.4 secs,,0,0.0,7.0,0.0,21.0,0.0,0.0,16.0,31.0,0.0,15.0,1.0,8.0,1.0,17
633,1704,-122.065888264471,37.3192631551272,square,100.0,100,False,,100.0,2022-06-19 03:47,15948.8 secs,,0,0.0,11.0,0.0,28.0,0.0,0.0,11.0,22.0,0.0,11.0,0.0,16.0,1.0,17
634,1705,-122.065888264471,37.3237597569458,square,100.0,100,False,,100.0,2022-06-19 03:51,244.2 secs,,0,0.0,4.0,0.0,41.0,0.0,0.0,2.0,12.0,0.0,22.0,3.0,16.0,0.0,17
635,1706,-122.065888264471,37.3282563587644,square,100.0,100,False,,100.0,2022-06-19 03:58,402.6 secs,,0,0.0,10.0,0.0,36.0,0.0,0.0,3.0,31.0,0.0,6.0,0.0,13.0,1.0,17
636,1707,-122.060235094246,37.3057733496713,square,100.0,100,False,,100.0,2022-06-19 04:01,179.9 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,26.0,0.0,44.0,3.0,17
637,1708,-122.060235094246,37.3102699514899,square,100.0,100,False,,100.0,2022-06-19 04:04,160.3 secs,,0,0.0,0.0,0.0,25.0,0.0,0.0,52.0,7.0,0.0,12.0,0.0,4.0,0.0,17
638,1709,-122.060235094246,37.3147665533086,square,100.0,100,False,,100.0,2022-06-19 04:06,143.4 secs,,0,0.0,2.0,0.0,15.0,0.0,0.0,12.0,7.0,1.0,59.0,0.0,4.0,0.0,17
639,1710,-122.060235094246,37.3192631551272,square,100.0,100,False,,100.0,2022-06-19 04:08,133.1 secs,,0,0.0,61.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,7.0,0.0,0.0,11.0,17
640,1711,-122.060235094246,37.3237597569458,square,100.0,100,False,,100.0,2022-06-19 04:12,208.0 secs,,0,0.0,13.0,0.0,35.0,0.0,0.0,1.0,25.0,0.0,5.0,4.0,17.0,0.0,17
641,1712,-122.060235094246,37.3282563587644,square,100.0,100,False,,100.0,2022-06-19 04:15,179.6 secs,,0,0.0,1.0,0.0,13.0,0.0,0.0,3.0,11.0,0.0,59.0,3.0,5.0,5.0,17
642,1713,-122.05458192402,37.3057733496713,square,100.0,100,False,,75.0,2022-06-19 04:19,263.5 secs,,0,0.0,8.0,0.0,37.0,0.0,0.0,1.0,23.0,1.0,17.0,2.0,10.0,1.0,17
643,1714,-122.05458192402,37.3102699514899,square,100.0,100,False,,100.0,2022-06-19 04:28,520.4 secs,,0,0.0,50.0,0.0,5.0,0.0,0.0,35.0,0.0,0.0,1.0,0.0,9.0,0.0,17
644,1715,-122.05458192402,37.3147665533086,square,100.0,100,False,,100.0,2022-06-19 04:31,215.5 secs,,0,0.0,0.0,0.0,48.0,0.0,0.0,4.0,42.0,0.0,5.0,0.0,0.0,1.0,17
645,1716,-122.05458192402,37.3192631551272,square,100.0,100,False,,100.0,2022-06-19 06:19,6449.1 secs,,0,0.0,13.0,0.0,46.0,0.0,0.0,0.0,25.0,0.0,10.0,0.0,6.0,0.0,17
646,1717,-122.05458192402,37.3237597569458,square,100.0,100,False,,100.0,2022-06-19 07:41,4922.6 secs,,0,0.0,3.0,0.0,51.0,0.0,0.0,6.0,33.0,0.0,1.0,0.0,3.0,3.0,17
647,1718,-122.05458192402,37.3282563587644,square,100.0,100,False,,76.0,2022-06-19 22:03,51734.1 secs,,0,0.0,13.0,0.0,31.0,0.0,0.0,4.0,30.0,0.0,11.0,4.0,6.0,1.0,17
648,1719,-122.048928753795,37.3057733496713,square,100.0,100,False,,100.0,2022-06-19 22:07,246.2 secs,,0,0.0,4.0,0.0,28.0,0.0,0.0,2.0,22.0,1.0,29.0,1.0,8.0,5.0,17
649,1720,-122.048928753795,37.3102699514899,square,100.0,100,False,,100.0,2022-06-19 22:11,249.7 secs,,0,0.0,7.0,0.0,38.0,0.0,0.0,9.0,26.0,0.0,8.0,1.0,10.0,1.0,17
650,1721,-122.048928753795,37.3147665533086,square,100.0,100,False,,100.0,2022-06-19 22:15,211.1 secs,,0,0.0,10.0,0.0,34.0,0.0,0.0,17.0,29.0,0.0,9.0,0.0,0.0,1.0,17
651,1722,-122.048928753795,37.3192631551272,square,100.0,100,False,,100.0,2022-06-19 22:22,426.7 secs,,0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,8.0,3.0,17
652,1723,-122.048928753795,37.3237597569458,square,100.0,100,False,,100.0,2022-06-19 22:25,157.8 secs,,0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,29.0,0.0,8.0,0.0,4.0,0.0,17
653,1724,-122.048928753795,37.3282563587644,square,100.0,100,False,,100.0,2022-06-19 22:28,200.4 secs,,0,0.0,15.0,0.0,36.0,0.0,0.0,2.0,30.0,1.0,7.0,0.0,7.0,2.0,17
654,1725,-122.043275583569,37.3057733496713,square,100.0,100,False,,100.0,2022-06-19 22:32,264.8 secs,,0,0.0,8.0,0.0,40.0,0.0,0.0,3.0,27.0,0.0,11.0,0.0,6.0,5.0,17
655,1726,-122.043275583569,37.3102699514899,square,100.0,100,False,,100.0,2022-06-19 22:35,143.7 secs,,0,0.0,1.0,0.0,67.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,10.0,1.0,17
656,1727,-122.043275583569,37.3147665533086,square,100.0,100,False,,100.0,2022-06-19 23:27,3135.8 secs,,0,0.0,7.0,0.0,23.0,0.0,0.0,1.0,48.0,0.0,11.0,1.0,9.0,0.0,17
657,1728,-122.043275583569,37.3192631551272,square,100.0,100,False,,100.0,2022-06-19 23:30,143.1 secs,,0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17
658,1729,-122.043275583569,37.3237597569458,square,100.0,100,False,,100.0,2022-06-19 23:32,138.4 secs,,0,0.0,0.0,0.0,69.0,0.0,0.0,1.0,18.0,0.0,9.0,0.0,3.0,0.0,17
659,1730,-122.043275583569,37.3282563587644,square,100.0,100,False,,100.0,2022-06-20 00:49,4613.5 secs,,0,0.0,6.0,0.0,34.0,0.0,0.0,5.0,39.0,0.0,12.0,0.0,2.0,2.0,17
660,1731,-122.037622413344,37.3057733496713,square,100.0,100,False,,100.0,2022-06-20 00:53,195.4 secs,,0,0.0,2.0,0.0,54.0,0.0,0.0,14.0,13.0,0.0,5.0,1.0,11.0,0.0,17
661,1732,-122.037622413344,37.3102699514899,square,100.0,100,False,,100.0,2022-06-20 01:00,386.4 secs,,0,0.0,14.0,0.0,34.0,0.0,0.0,12.0,16.0,1.0,13.0,0.0,4.0,6.0,17
662,1733,-122.037622413344,37.3147665533086,square,100.0,100,False,,100.0,2022-06-20 01:03,181.4 secs,,0,0.0,9.0,0.0,23.0,0.0,0.0,3.0,37.0,0.0,17.0,1.0,10.0,0.0,17
663,1734,-122.037622413344,37.3192631551272,square,100.0,100,False,,100.0,2022-06-20 01:08,303.3 secs,,0,0.0,9.0,0.0,29.0,0.0,0.0,4.0,28.0,3.0,12.0,0.0,15.0,0.0,17
664,1735,-122.037622413344,37.3237597569458,square,100.0,100,False,,100.0,2022-06-20 01:33,1538.5 secs,,0,0.0,0.0,0.0,54.0,0.0,0.0,1.0,37.0,0.0,6.0,0.0,2.0,0.0,17
665,1736,-122.037622413344,37.3282563587644,square,100.0,100,False,,100.0,2022-06-20 01:40,393.8 secs,,0,0.0,10.0,0.0,28.0,0.0,0.0,11.0,20.0,0.0,8.0,1.0,21.0,1.0,17
703,1900,-119.692482948303,34.4454237162085,square,100.0,100,False,,100.0,2022-06-16 22:19,342.3 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,26.0,0.0,16.0,0.0,19
814,2200,-97.7730697967391,30.4336898261077,square,100.0,100,False,,90.0,2022-06-20 14:46,343193.8 secs,,0,0.0,15.0,0.0,28.0,0.0,0.0,0.0,29.0,0.0,20.0,0.0,0.0,8.0,22
815,2201,-97.7861062161795,30.4224483215611,square,100.0,100,False,,100.0,2022-06-20 14:53,158.2 secs,,0,0.0,7.0,0.0,21.0,0.0,0.0,0.0,11.0,0.0,58.0,0.0,0.0,3.0,22
816,2202,-97.7861062161795,30.4269449233797,square,100.0,100,False,,100.0,2022-06-20 15:48,3294.7 secs,,0,0.0,84.0,0.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,22
817,2203,-97.7861062161795,30.4314415251983,square,100.0,100,False,,100.0,2022-06-20 15:50,123.2 secs,,0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,13.0,0.0,68.0,0.0,0.0,5.0,22
818,2204,-97.7861062161795,30.435938127017,square,100.0,100,False,,100.0,2022-06-20 15:51,73.5 secs,,0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,13.0,0.0,75.0,0.0,0.0,5.0,22
819,2205,-97.7861062161795,30.4404347288356,square,100.0,100,False,,100.0,2022-06-20 15:52,63.6 secs,,0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,22
820,2206,-97.7861062161795,30.4449313306542,square,100.0,100,False,,100.0,2022-06-20 15:53,56.4 secs,,0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,2.0,22
821,2207,-97.7808916484033,30.4224483215611,square,100.0,100,False,,100.0,2022-06-20 15:54,34.0 secs,,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,89.0,0.0,0.0,0.0,22
822,2208,-97.7808916484033,30.4269449233797,square,100.0,100,False,,100.0,2022-06-20 15:54,36.6 secs,,0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,9.0,0.0,88.0,0.0,0.0,0.0,22
823,2209,-97.7808916484033,30.4314415251983,square,100.0,100,False,,100.0,2022-06-20 15:55,19.4 secs,,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,22
824,2210,-97.7808916484033,30.435938127017,square,100.0,100,False,,100.0,2022-06-20 15:56,91.8 secs,,0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,18.0,0.0,59.0,0.0,0.0,1.0,22
825,2211,-97.7808916484033,30.4404347288356,square,100.0,100,False,,100.0,2022-06-20 15:59,162.1 secs,,0,0.0,21.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
826,2212,-97.7808916484033,30.4449313306542,square,100.0,100,False,,100.0,2022-06-20 16:00,84.1 secs,,0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,21.0,0.0,19.0,0.0,0.0,2.0,22
827,2213,-97.7756770806272,30.4224483215611,square,100.0,100,False,,100.0,2022-06-20 16:11,620.4 secs,,0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,16.0,0.0,72.0,0.0,0.0,1.0,22
828,2214,-97.7756770806272,30.4269449233797,square,100.0,100,False,,100.0,2022-06-20 16:13,164.5 secs,,0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,22.0,0.0,59.0,0.0,0.0,7.0,22
829,2215,-97.7756770806272,30.4314415251983,square,100.0,100,False,,100.0,2022-06-20 16:19,330.3 secs,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,76.0,0.0,0.0,3.0,22
830,2216,-97.7756770806272,30.435938127017,square,100.0,100,False,,100.0,2022-06-20 16:22,200.1 secs,,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,26.0,0.0,25.0,0.0,0.0,9.0,22
831,2217,-97.7756770806272,30.4404347288356,square,100.0,100,False,,100.0,2022-06-20 16:40,1040.4 secs,,0,0.0,20.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,15.0,22
925,2500,-74.1618132591248,41.0534178332313,square,100.0,100,False,,100.0,2022-06-20 14:07,65.7 secs,,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,25
926,2501,-74.1767179400613,41.0421763286848,square,100.0,100,False,,100.0,2022-06-20 14:10,183.0 secs,,0,0.0,75.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,0.0,0.0,2.0,25
927,2502,-74.1767179400613,41.0466729305034,square,100.0,100,False,,78.0,2022-06-20 14:18,486.9 secs,,0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,85.0,0.0,0.0,4.0,25
928,2503,-74.1767179400613,41.051169532322,square,100.0,100,False,,85.0,2022-06-20 14:23,273.6 secs,,0,0.0,27.0,0.0,0.0,0.0,0.0,24.0,14.0,1.0,19.0,1.0,3.0,11.0,25
929,2504,-74.1767179400613,41.0556661341406,square,100.0,100,False,,94.0,2022-06-20 14:25,115.6 secs,,0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,2.0,25
930,2505,-74.1767179400613,41.0601627359593,square,100.0,100,False,,98.0,2022-06-20 14:27,143.4 secs,,0,0.0,69.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,3.0,7.0,25
931,2506,-74.1767179400613,41.0646593377779,square,100.0,100,False,,100.0,2022-06-20 14:28,63.5 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,90.0,0.0,0.0,8.0,25
932,2507,-74.1707560676867,41.0421763286848,square,100.0,100,False,,100.0,2022-06-20 14:31,164.3 secs,,0,0.0,31.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,53.0,0.0,0.0,8.0,25
933,2508,-74.1707560676867,41.0466729305034,square,100.0,100,False,,94.0,2022-06-20 14:33,117.1 secs,,0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,84.0,0.0,0.0,5.0,25
934,2509,-74.1707560676867,41.051169532322,square,100.0,100,False,,99.0,2022-06-20 14:35,111.3 secs,,0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,87.0,2.0,0.0,3.0,25
935,2510,-74.1707560676867,41.0556661341406,square,100.0,100,False,,90.0,2022-06-20 14:37,123.5 secs,,0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,4.0,7.0,25
936,2511,-74.1707560676867,41.0601627359593,square,100.0,100,False,,100.0,2022-06-20 14:38,57.6 secs,,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97.0,0.0,0.0,1.0,25
937,2512,-74.1707560676867,41.0646593377779,square,100.0,100,False,,94.0,2022-06-20 14:52,313.9 secs,,0,0.0,20.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,30.0,0.0,9.0,8.0,25
938,2513,-74.1647941953121,41.0421763286848,square,100.0,100,False,,100.0,2022-06-20 14:54,79.0 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,25
939,2514,-74.1647941953121,41.0466729305034,square,100.0,100,False,,98.0,2022-06-20 14:56,106.2 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1.0,1.0,20.0,25
940,2515,-74.1647941953121,41.051169532322,square,100.0,100,False,,100.0,2022-06-20 14:57,66.7 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,93.0,0.0,1.0,4.0,25
941,2516,-74.1647941953121,41.0556661341406,square,100.0,100,False,,100.0,2022-06-20 14:58,97.0 secs,,0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,80.0,0.0,2.0,6.0,25
942,2517,-74.1647941953121,41.0601627359593,square,100.0,100,False,,89.0,2022-06-20 15:00,112.3 secs,,0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,82.0,0.0,2.0,6.0,25
943,2518,-74.1647941953121,41.0646593377779,square,100.0,100,False,,94.0,2022-06-20 15:03,175.5 secs,,0,0.0,26.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,37.0,0.0,5.0,12.0,25
944,2519,-74.1588323229374,41.0421763286848,square,100.0,100,False,,95.0,2022-06-20 15:06,160.8 secs,,0,0.0,6.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,59.0,1.0,2.0,11.0,25
945,2520,-74.1588323229374,41.0466729305034,square,100.0,100,False,,87.0,2022-06-20 15:10,209.6 secs,,0,0.0,12.0,0.0,0.0,0.0,3.0,15.0,11.0,0.0,45.0,0.0,0.0,14.0,25
946,2521,-74.1588323229374,41.051169532322,square,100.0,100,False,,98.0,2022-06-20 15:12,167.0 secs,,0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,54.0,2.0,4.0,19.0,25
947,2522,-74.1588323229374,41.0556661341406,square,100.0,100,False,,95.0,2022-06-20 15:15,143.1 secs,,0,0.0,13.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,54.0,1.0,5.0,3.0,25
948,2523,-74.1588323229374,41.0601627359593,square,100.0,100,False,,100.0,2022-06-20 15:17,110.3 secs,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,25
949,2524,-74.1588323229374,41.0646593377779,square,100.0,100,False,,100.0,2022-06-20 15:19,157.5 secs,,0,0.0,6.0,0.0,0.0,0.0,1.0,5.0,8.0,0.0,61.0,0.0,5.0,14.0,25
1036,2800,-73.9781908787716,40.6850558694976,square,100.0,100,False,,100.0,2022-06-15 20:16,223.9 secs,,0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,0.0,0.0,28
1073,2900,-121.925035715103,37.520593150644,square,100.0,100,False,,70.0,2022-06-15 20:19,414.9 secs,,0,0.0,15.0,0.0,41.0,0.0,0.0,25.0,0.0,0.0,14.0,0.0,0.0,5.0,29
1074,2901,-121.939207096383,37.5093516460974,square,100.0,100,False,,90.0,2022-06-15 20:11,1316.0 secs,,0,0.0,0.0,0.0,35.0,0.0,11.0,0.0,49.0,0.0,5.0,0.0,0.0,0.0,29
1075,2902,-121.939207096383,37.513848247916,square,100.0,100,False,,100.0,2022-06-15 21:08,155.8 secs,,0,0.0,20.0,0.0,75.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,29
1076,2903,-121.939207096383,37.5183448497346,square,100.0,100,False,,100.0,2022-06-16 00:35,493.8 secs,,0,0.0,72.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,29
1077,2904,-121.939207096383,37.5228414515533,square,100.0,100,False,,100.0,2022-06-16 00:36,100.4 secs,,0,0.0,81.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,29
1078,2905,-121.939207096383,37.5273380533719,square,100.0,100,False,,80.0,2022-06-16 00:39,186.1 secs,,0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,59.0,0.0,0.0,5.0,29
1079,2906,-121.939207096383,37.5318346551905,square,100.0,100,False,,92.0,2022-06-16 00:41,102.5 secs,,0,0.0,60.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,29
1080,2907,-121.933538543871,37.5093516460974,square,100.0,100,False,,90.0,2022-06-16 00:48,396.0 secs,,0,0.0,7.0,0.0,33.0,0.0,8.0,0.0,36.0,1.0,14.0,0.0,1.0,0.0,29
1081,2908,-121.933538543871,37.513848247916,square,100.0,100,False,,94.0,2022-06-16 00:50,139.1 secs,,0,0.0,0.0,0.0,29.0,0.0,6.0,0.0,20.0,0.0,45.0,0.0,0.0,0.0,29
1082,2909,-121.933538543871,37.5183448497346,square,100.0,100,False,,98.0,2022-06-16 00:52,118.9 secs,,0,0.0,7.0,0.0,19.0,0.0,0.0,0.0,55.0,0.0,13.0,0.0,6.0,0.0,29
1083,2910,-121.933538543871,37.5228414515533,square,100.0,100,False,,95.0,2022-06-16 00:53,58.8 secs,,0,0.0,67.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,29
1084,2911,-121.933538543871,37.5273380533719,square,100.0,100,False,,100.0,2022-06-16 00:57,241.4 secs,,0,0.0,34.0,0.0,17.0,0.0,4.0,0.0,21.0,0.0,15.0,0.0,8.0,1.0,29
1085,2912,-121.933538543871,37.5318346551905,square,100.0,100,False,,100.0,2022-06-16 00:59,123.8 secs,,0,0.0,36.0,0.0,31.0,0.0,0.0,14.0,10.0,0.0,9.0,0.0,0.0,0.0,29
1086,2913,-121.927869991359,37.5093516460974,square,100.0,100,False,,100.0,2022-06-16 01:01,96.1 secs,,0,0.0,67.0,0.0,14.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,11.0,0.0,29
1087,2914,-121.927869991359,37.513848247916,square,100.0,100,False,,95.0,2022-06-16 06:10,257.8 secs,,0,0.0,9.0,0.0,16.0,0.0,1.0,0.0,18.0,1.0,26.0,0.0,12.0,17.0,29
1088,2915,-121.927869991359,37.5183448497346,square,100.0,100,False,,95.0,2022-06-16 06:12,92.0 secs,,0,0.0,63.0,0.0,8.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,3.0,0.0,29
1089,2916,-121.927869991359,37.5228414515533,square,100.0,100,False,,100.0,2022-06-16 06:18,356.3 secs,,0,0.0,29.0,0.0,11.0,0.0,0.0,24.0,6.0,0.0,14.0,0.0,6.0,10.0,29
1090,2917,-121.927869991359,37.5273380533719,square,100.0,100,False,,100.0,2022-06-16 06:19,52.1 secs,,0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,76.0,0.0,0.0,2.0,29
1091,2918,-121.927869991359,37.5318346551905,square,100.0,100,False,,100.0,2022-06-16 06:21,119.4 secs,,0,0.0,0.0,0.0,23.0,0.0,6.0,0.0,56.0,0.0,9.0,0.0,0.0,6.0,29
1092,2919,-121.922201438847,37.5093516460974,square,100.0,100,False,,92.0,2022-06-16 06:40,1172.3 secs,,0,0.0,0.0,0.0,22.0,0.0,11.0,2.0,37.0,0.0,17.0,0.0,8.0,3.0,29
1093,2920,-121.922201438847,37.513848247916,square,100.0,100,False,,92.0,2022-06-16 06:43,141.4 secs,,0,0.0,0.0,0.0,54.0,0.0,8.0,0.0,23.0,0.0,0.0,0.0,8.0,7.0,29
1094,2921,-121.922201438847,37.5183448497346,square,100.0,100,False,,100.0,2022-06-16 06:46,178.7 secs,,0,0.0,0.0,0.0,37.0,0.0,8.0,0.0,26.0,0.0,19.0,0.0,10.0,0.0,29
1095,2922,-121.922201438847,37.5228414515533,square,100.0,100,False,,100.0,2022-06-16 06:48,126.9 secs,,0,0.0,70.0,0.0,14.0,0.0,0.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,29
1096,2923,-121.922201438847,37.5273380533719,square,100.0,100,False,,100.0,2022-06-16 06:50,130.8 secs,,0,0.0,40.0,0.0,30.0,0.0,0.0,0.0,11.0,0.0,15.0,0.0,4.0,0.0,29
1097,2924,-121.922201438847,37.5318346551905,square,100.0,100,False,,100.0,2022-06-16 06:53,163.9 secs,,0,0.0,1.0,0.0,38.0,0.0,15.0,2.0,18.0,0.0,17.0,0.0,5.0,4.0,29
1098,2925,-121.916532886335,37.5093516460974,square,100.0,100,False,,100.0,2022-06-16 06:53,9.1 secs,,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
1099,2926,-121.916532886335,37.513848247916,square,100.0,100,False,,100.0,2022-06-16 06:57,231.4 secs,,0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,50.0,0.0,6.0,8.0,29
1100,2927,-121.916532886335,37.5183448497346,square,100.0,100,False,,100.0,2022-06-16 06:59,135.3 secs,,0,0.0,2.0,0.0,52.0,0.0,16.0,0.0,18.0,0.0,12.0,0.0,0.0,0.0,29
1101,2928,-121.916532886335,37.5228414515533,square,100.0,100,False,,100.0,2022-06-16 07:02,157.3 secs,,0,0.0,10.0,0.0,35.0,0.0,12.0,0.0,22.0,0.0,16.0,0.0,0.0,5.0,29
1102,2929,-121.916532886335,37.5273380533719,square,100.0,100,False,,100.0,2022-06-16 07:03,112.0 secs,,0,0.0,11.0,0.0,52.0,0.0,8.0,1.0,15.0,0.0,8.0,0.0,5.0,0.0,29
1103,2930,-121.916532886335,37.5318346551905,square,100.0,100,False,,96.0,2022-06-16 07:33,1775.8 secs,,0,0.0,14.0,0.0,28.0,0.0,12.0,0.0,15.0,0.0,21.0,0.0,6.0,4.0,29
1104,2931,-121.910864333823,37.5093516460974,square,100.0,100,False,,100.0,2022-06-16 07:35,96.0 secs,,0,0.0,64.0,0.0,9.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,5.0,0.0,29
1105,2932,-121.910864333823,37.513848247916,square,100.0,100,False,,100.0,2022-06-16 07:37,147.0 secs,,0,0.0,3.0,0.0,35.0,0.0,3.0,0.0,35.0,0.0,15.0,0.0,6.0,3.0,29
1106,2933,-121.910864333823,37.5183448497346,square,100.0,100,False,,100.0,2022-06-16 07:40,179.2 secs,,0,0.0,31.0,0.0,31.0,0.0,11.0,1.0,16.0,0.0,2.0,0.0,8.0,0.0,29
1107,2934,-121.910864333823,37.5228414515533,square,100.0,100,False,,100.0,2022-06-16 07:41,48.9 secs,,0,1.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,1.0,0.0,29
